Controller,Rule,Input Variable 1,Input Set 1,Modifier,Input Variable 2,Input Set 2,Output Value
8282,1,0,0,AND,1,1,3.48582
8282,2,0,0,AND,1,2,7.9107
8282,3,0,1,AND,1,0,4.66201
8282,4,0,1,AND,1,1,0.608539
8282,5,0,1,AND,1,2,4.33882
8282,6,0,2,AND,1,0,5.98132
8282,7,0,2,AND,1,1,1.26011
8282,8,0,2,AND,1,2,0.170293
8283,0,0,0,AND,1,0,4.73281
8283,1,0,0,AND,1,1,2.63253
8283,2,0,0,AND,1,2,9.89624
8283,3,0,1,AND,1,0,1.21494
8283,4,0,1,AND,1,1,6.95151
8283,5,0,1,AND,1,2,0.0949126
8283,6,0,2,AND,1,0,5.21348
8283,7,0,2,AND,1,1,0.216681
8283,8,0,2,AND,1,2,7.43797
8284,0,0,0,AND,1,0,1.67852
8284,1,0,0,AND,1,1,4.77554
8284,2,0,0,AND,1,2,6.16352
8284,3,0,1,AND,1,0,5.64226
8284,4,0,1,AND,1,1,2.01788
8284,5,0,1,AND,1,2,2.45491
8284,6,0,2,AND,1,0,5.21348
8284,7,0,2,AND,1,1,1.16611
8284,8,0,2,AND,1,2,8.64803
8285,0,0,0,AND,1,0,0.128483
8285,1,0,0,AND,1,1,3.19559
8285,2,0,0,AND,1,2,8.70693
8285,3,0,1,AND,1,0,8.27326
8285,4,0,1,AND,1,1,3.15561
8285,5,0,1,AND,1,2,0.534074
8285,6,0,2,AND,1,0,0.801416
8285,7,0,2,AND,1,1,1.87902
8285,8,0,2,AND,1,2,8.90774
8286,0,0,0,AND,1,0,6.14002
8286,1,0,0,AND,1,1,1.91137
8286,2,0,0,AND,1,2,8.0398
8286,3,0,1,AND,1,0,6.50533
8286,4,0,1,AND,1,1,2.53609
8286,5,0,1,AND,1,2,1.42308
8286,6,0,2,AND,1,0,0.432752
8286,7,0,2,AND,1,1,1.87902
8286,8,0,2,AND,1,2,3.16996
8287,0,0,0,AND,1,0,9.94171
8287,1,0,0,AND,1,1,3.00882
8287,2,0,0,AND,1,2,8.81283
8287,3,0,1,AND,1,0,0.180059
8287,4,0,1,AND,1,1,2.8431
8287,5,0,1,AND,1,2,1.42308
8287,6,0,2,AND,1,0,0.432752
8287,7,0,2,AND,1,1,1.20914
8287,8,0,2,AND,1,2,8.88638
8288,0,0,0,AND,1,0,3.80718
8288,1,0,0,AND,1,1,9.41191
8288,2,0,0,AND,1,2,4.84573
8288,3,0,1,AND,1,0,5.28764
8288,4,0,1,AND,1,1,2.8431
8288,5,0,1,AND,1,2,3.49467
8288,6,0,2,AND,1,0,3.71258
8288,7,0,2,AND,1,1,1.45756
8288,8,0,2,AND,1,2,2.9078
8289,0,0,0,AND,1,0,4.73281
8289,1,0,0,AND,1,1,2.63253
8289,2,0,0,AND,1,2,7.86432
8289,3,0,1,AND,1,0,5.28764
8289,4,0,1,AND,1,1,3.4315
8289,5,0,1,AND,1,2,2.6719
8289,6,0,2,AND,1,0,1.62297
8289,7,0,2,AND,1,1,0.285653
8289,8,0,2,AND,1,2,5.35112
8290,0,0,0,AND,1,0,4.08765
8290,1,0,0,AND,1,1,9.2349
8290,2,0,0,AND,1,2,5.90075
8290,3,0,1,AND,1,0,1.21494
8290,4,0,1,AND,1,1,6.95151
8290,5,0,1,AND,1,2,1.42308
8290,6,0,2,AND,1,0,2.65603
8290,7,0,2,AND,1,1,0.501724
8290,8,0,2,AND,1,2,4.55397
8291,0,0,0,AND,1,0,8.40175
8291,1,0,0,AND,1,1,2.87301
8291,2,0,0,AND,1,2,9.1232
8291,3,0,1,AND,1,0,6.41224
8291,4,0,1,AND,1,1,2.53609
8291,5,0,1,AND,1,2,1.42308
8291,6,0,2,AND,1,0,0.666829
8291,7,0,2,AND,1,1,0.765404
8291,8,0,2,AND,1,2,0.720847
8292,0,0,0,AND,1,0,6.14002
8292,1,0,0,AND,1,1,1.91137
8292,2,0,0,AND,1,2,8.0398
8292,3,0,1,AND,1,0,4.65041
8292,4,0,1,AND,1,1,3.4315
8292,5,0,1,AND,1,2,2.6719
8292,6,0,2,AND,1,0,1.62297
8292,7,0,2,AND,1,1,0.285653
8292,8,0,2,AND,1,2,2.57546
8293,0,0,0,AND,1,0,6.14002
8293,1,0,0,AND,1,1,1.91137
8293,2,0,0,AND,1,2,8.0398
8293,3,0,1,AND,1,0,6.50533
8293,4,0,1,AND,1,1,4.96567
8293,5,0,1,AND,1,2,2.09235
8293,6,0,2,AND,1,0,1.57445
8293,7,0,2,AND,1,1,0.285653
8293,8,0,2,AND,1,2,2.62947
8294,0,0,0,AND,1,0,3.84869
8294,1,0,0,AND,1,1,7.59209
8294,2,0,0,AND,1,2,9.43144
8294,3,0,1,AND,1,0,1.57323
8294,4,0,1,AND,1,1,1.17527
8294,5,0,1,AND,1,2,0.864284
8294,6,0,2,AND,1,0,0.666829
8294,7,0,2,AND,1,1,0.765404
8294,8,0,2,AND,1,2,3.7083
8295,0,0,0,AND,1,0,7.57134
8295,1,0,0,AND,1,1,2.91604
8295,2,0,0,AND,1,2,9.1232
8295,3,0,1,AND,1,0,9.50804
8295,4,0,1,AND,1,1,0.612812
8295,5,0,1,AND,1,2,2.80801
8295,6,0,2,AND,1,0,4.35835
8295,7,0,2,AND,1,1,0.0723289
8295,8,0,2,AND,1,2,3.46873
8296,0,0,0,AND,1,0,9.03806
8296,1,0,0,AND,1,1,4.42213
8296,2,0,0,AND,1,2,6.64022
8296,3,0,1,AND,1,0,9.21232
8296,4,0,1,AND,1,1,4.96567
8296,5,0,1,AND,1,2,1.42308
8296,6,0,2,AND,1,0,0.432752
8296,7,0,2,AND,1,1,0.656453
8296,8,0,2,AND,1,2,6.00177
8297,0,0,0,AND,1,0,2.34046
8297,1,0,0,AND,1,1,3.31156
8297,2,0,0,AND,1,2,8.55312
8297,3,0,1,AND,1,0,2.5782
8297,4,0,1,AND,1,1,1.20884
8297,5,0,1,AND,1,2,1.76122
8297,6,0,2,AND,1,0,1.57445
8297,7,0,2,AND,1,1,0.653706
8297,8,0,2,AND,1,2,1.51067
8298,0,0,0,AND,1,0,6.14002
8298,1,0,0,AND,1,1,1.91137
8298,2,0,0,AND,1,2,8.0398
8298,3,0,1,AND,1,0,0.969573
8298,4,0,1,AND,1,1,0.43672
8298,5,0,1,AND,1,2,1.76122
8298,6,0,2,AND,1,0,8.21986
8298,7,0,2,AND,1,1,1.00314
8298,8,0,2,AND,1,2,7.72515
8299,0,0,0,AND,1,0,6.14002
8299,1,0,0,AND,1,1,1.91137
8299,2,0,0,AND,1,2,8.0398
8299,3,0,1,AND,1,0,6.50533
8299,4,0,1,AND,1,1,2.53609
8299,5,0,1,AND,1,2,1.42308
8299,6,0,2,AND,1,0,0.432752
8299,7,0,2,AND,1,1,0.656453
8299,8,0,2,AND,1,2,1.42827
8300,0,0,0,AND,1,0,6.14002
8300,1,0,0,AND,1,1,1.91137
8300,2,0,0,AND,1,2,8.0398
8300,3,0,1,AND,1,0,6.50533
8300,4,0,1,AND,1,1,2.53609
8300,5,0,1,AND,1,2,1.42308
8300,6,0,2,AND,1,0,0.393078
8300,7,0,2,AND,1,1,1.00314
8300,8,0,2,AND,1,2,6.45161
8301,0,0,0,AND,1,0,6.14002
8301,1,0,0,AND,1,1,1.91137
8301,2,0,0,AND,1,2,8.0398
8301,3,0,1,AND,1,0,0.969573
8301,4,0,1,AND,1,1,0.43672
8301,5,0,1,AND,1,2,5.28703
8301,6,0,2,AND,1,0,9.18943
8301,7,0,2,AND,1,1,1.66875
8301,8,0,2,AND,1,2,7.02048
8302,0,0,0,AND,1,0,6.14002
8302,1,0,0,AND,1,1,1.91137
8302,2,0,0,AND,1,2,8.0398
8302,3,0,1,AND,1,0,6.50533
8302,4,0,1,AND,1,1,2.53609
8302,5,0,1,AND,1,2,1.69439
8302,6,0,2,AND,1,0,4.42213
8302,7,0,2,AND,1,1,0.423597
8302,8,0,2,AND,1,2,3.62896
8303,0,0,0,AND,1,0,8.40175
8303,1,0,0,AND,1,1,2.87301
8303,2,0,0,AND,1,2,8.0398
8303,3,0,1,AND,1,0,6.50533
8303,4,0,1,AND,1,1,2.53609
8303,5,0,1,AND,1,2,1.42308
8303,6,0,2,AND,1,0,0.393078
8303,7,0,2,AND,1,1,1.93731
8303,8,0,2,AND,1,2,3.95703
8304,0,0,0,AND,1,0,8.40175
8304,1,0,0,AND,1,1,2.87301
8304,2,0,0,AND,1,2,9.03867
8304,3,0,1,AND,1,0,6.60634
8304,4,0,1,AND,1,1,3.29478
8304,5,0,1,AND,1,2,1.42308
8304,6,0,2,AND,1,0,1.35136
8304,7,0,2,AND,1,1,1.66875
8304,8,0,2,AND,1,2,4.95376
8305,0,0,0,AND,1,0,8.40175
8305,1,0,0,AND,1,1,0.678732
8305,2,0,0,AND,1,2,9.1232
8305,3,0,1,AND,1,0,9.50804
8305,4,0,1,AND,1,1,3.04086
8305,5,0,1,AND,1,2,1.69439
8305,6,0,2,AND,1,0,4.42213
8305,7,0,2,AND,1,1,0.423597
8305,8,0,2,AND,1,2,5.35813
8306,0,0,0,AND,1,0,8.40175
8306,1,0,0,AND,1,1,2.87301
8306,2,0,0,AND,1,2,9.03867
8306,3,0,1,AND,1,0,6.60634
8306,4,0,1,AND,1,1,2.82998
8306,5,0,1,AND,1,2,0.99002
8306,6,0,2,AND,1,0,9.80377
8306,7,0,2,AND,1,1,0.849025
8306,8,0,2,AND,1,2,1.8543
8307,0,0,0,AND,1,0,8.40175
8307,1,0,0,AND,1,1,2.87301
8307,2,0,0,AND,1,2,9.03867
8307,3,0,1,AND,1,0,6.60634
8307,4,0,1,AND,1,1,0.612812
8307,5,0,1,AND,1,2,2.80801
8307,6,0,2,AND,1,0,9.80377
8307,7,0,2,AND,1,1,0.711386
8307,8,0,2,AND,1,2,8.01264
8308,0,0,0,AND,1,0,9.94171
8308,1,0,0,AND,1,1,3.00882
8308,2,0,0,AND,1,2,8.81283
8308,3,0,1,AND,1,0,0.180059
8308,4,0,1,AND,1,1,2.8431
8308,5,0,1,AND,1,2,3.49467
8308,6,0,2,AND,1,0,9.1757
8308,7,0,2,AND,1,1,0.849025
8308,8,0,2,AND,1,2,4.40443
8309,0,0,0,AND,1,0,8.40175
8309,1,0,0,AND,1,1,2.87301
8309,2,0,0,AND,1,2,9.03867
8309,3,0,1,AND,1,0,6.60634
8309,4,0,1,AND,1,1,3.29478
8309,5,0,1,AND,1,2,1.6126
8309,6,0,2,AND,1,0,9.80377
8309,7,0,2,AND,1,1,0.328684
8309,8,0,2,AND,1,2,2.06
8310,0,0,0,AND,1,0,9.36186
8310,1,0,0,AND,1,1,3.56517
8310,2,0,0,AND,1,2,9.07346
8310,3,0,1,AND,1,0,6.60634
8310,4,0,1,AND,1,1,3.29478
8310,5,0,1,AND,1,2,1.63671
8310,6,0,2,AND,1,0,2.51076
8310,7,0,2,AND,1,1,0.527055
8310,8,0,2,AND,1,2,0.971404
8311,0,0,0,AND,1,0,8.27754
8311,1,0,0,AND,1,1,1.60192
8311,2,0,0,AND,1,2,9.18088
8311,3,0,1,AND,1,0,8.85922
8311,4,0,1,AND,1,1,2.02887
8311,5,0,1,AND,1,2,1.21708
8311,6,0,2,AND,1,0,8.46217
8311,7,0,2,AND,1,1,1.55156
8311,8,0,2,AND,1,2,1.93884
8312,0,0,0,AND,1,0,4.73281
8312,1,0,0,AND,1,1,2.63253
8312,2,0,0,AND,1,2,7.86432
8312,3,0,1,AND,1,0,8.75423
8312,4,0,1,AND,1,1,3.15226
8312,5,0,1,AND,1,2,4.08429
8312,6,0,2,AND,1,0,2.20679
8312,7,0,2,AND,1,1,1.06998
8312,8,0,2,AND,1,2,4.91775
8313,0,0,0,AND,1,0,8.40175
8313,1,0,0,AND,1,1,2.87301
8313,2,0,0,AND,1,2,8.0398
8313,3,0,1,AND,1,0,4.65041
8313,4,0,1,AND,1,1,3.61095
8313,5,0,1,AND,1,2,1.6126
8313,6,0,2,AND,1,0,2.20679
8313,7,0,2,AND,1,1,0.506912
8313,8,0,2,AND,1,2,1.41453
8314,0,0,0,AND,1,0,9.04691
8314,1,0,0,AND,1,1,2.87301
8314,2,0,0,AND,1,2,9.03867
8314,3,0,1,AND,1,0,6.50533
8314,4,0,1,AND,1,1,2.53609
8314,5,0,1,AND,1,2,1.42308
8314,6,0,2,AND,1,0,0.432752
8314,7,0,2,AND,1,1,1.00314
8314,8,0,2,AND,1,2,3.66314
8315,0,0,0,AND,1,0,4.76974
8315,1,0,0,AND,1,1,3.54747
8315,2,0,0,AND,1,2,5.74358
8315,3,0,1,AND,1,0,8.04132
8315,4,0,1,AND,1,1,3.15226
8315,5,0,1,AND,1,2,2.80801
8315,6,0,2,AND,1,0,4.50117
8315,7,0,2,AND,1,1,1.99286
8315,8,0,2,AND,1,2,0.507828
8316,0,0,0,AND,1,0,8.40175
8316,1,0,0,AND,1,1,2.87301
8316,2,0,0,AND,1,2,9.03867
8316,3,0,1,AND,1,0,6.01703
8316,4,0,1,AND,1,1,3.29478
8316,5,0,1,AND,1,2,4.08429
8316,6,0,2,AND,1,0,2.20679
8316,7,0,2,AND,1,1,1.06998
8316,8,0,2,AND,1,2,0.426344
8317,0,0,0,AND,1,0,8.40175
8317,1,0,0,AND,1,1,2.87301
8317,2,0,0,AND,1,2,9.03867
8317,3,0,1,AND,1,0,6.50533
8317,4,0,1,AND,1,1,4.28938
8317,5,0,1,AND,1,2,0.267647
8317,6,0,2,AND,1,0,5.95996
8317,7,0,2,AND,1,1,0.127262
8317,8,0,2,AND,1,2,7.12485
8318,0,0,0,AND,1,0,8.40175
8318,1,0,0,AND,1,1,2.87301
8318,2,0,0,AND,1,2,9.03867
8318,3,0,1,AND,1,0,9.50804
8318,4,0,1,AND,1,1,0.612812
8318,5,0,1,AND,1,2,2.80801
8318,6,0,2,AND,1,0,4.50117
8318,7,0,2,AND,1,1,1.99286
8318,8,0,2,AND,1,2,3.95154
8319,0,0,0,AND,1,0,8.40175
8319,1,0,0,AND,1,1,2.87301
8319,2,0,0,AND,1,2,9.03867
8319,3,0,1,AND,1,0,9.19217
8319,4,0,1,AND,1,1,3.61034
8319,5,0,1,AND,1,2,0.694601
8319,6,0,2,AND,1,0,5.31541
8319,7,0,2,AND,1,1,0.261849
8319,8,0,2,AND,1,2,1.20792
8320,0,0,0,AND,1,0,5.24674
8320,1,0,0,AND,1,1,5.03769
8320,2,0,0,AND,1,2,6.94754
8320,3,0,1,AND,1,0,4.22285
8320,4,0,1,AND,1,1,4.28938
8320,5,0,1,AND,1,2,0.267647
8320,6,0,2,AND,1,0,5.95996
8320,7,0,2,AND,1,1,0.127262
8320,8,0,2,AND,1,2,6.53615
8321,0,0,0,AND,1,0,8.40175
8321,1,0,0,AND,1,1,2.87301
8321,2,0,0,AND,1,2,9.03867
8321,3,0,1,AND,1,0,6.60634
8321,4,0,1,AND,1,1,4.28938
8321,5,0,1,AND,1,2,0.267647
8321,6,0,2,AND,1,0,5.95996
8321,7,0,2,AND,1,1,0.106204
8321,8,0,2,AND,1,2,4.22224
8322,0,0,0,AND,1,0,6.14002
8322,1,0,0,AND,1,1,1.91137
8322,2,0,0,AND,1,2,8.0398
8322,3,0,1,AND,1,0,6.50533
8322,4,0,1,AND,1,1,2.53609
8322,5,0,1,AND,1,2,1.42308
8322,6,0,2,AND,1,0,0.432752
8322,7,0,2,AND,1,1,0.784936
8322,8,0,2,AND,1,2,5.674
8323,0,0,0,AND,1,0,6.14002
8323,1,0,0,AND,1,1,1.91137
8323,2,0,0,AND,1,2,8.0398
8323,3,0,1,AND,1,0,6.50533
8323,4,0,1,AND,1,1,2.53609
8323,5,0,1,AND,1,2,1.42308
8323,6,0,2,AND,1,0,0.432752
8323,7,0,2,AND,1,1,0.711386
8323,8,0,2,AND,1,2,1.78137
8324,0,0,0,AND,1,0,8.40175
8324,1,0,0,AND,1,1,2.87301
8324,2,0,0,AND,1,2,9.03867
8324,3,0,1,AND,1,0,6.60634
8324,4,0,1,AND,1,1,3.29478
8324,5,0,1,AND,1,2,1.6126
8324,6,0,2,AND,1,0,8.96146
8324,7,0,2,AND,1,1,0.913419
8324,8,0,2,AND,1,2,9.6234
8325,0,0,0,AND,1,0,6.14002
8325,1,0,0,AND,1,1,1.91137
8325,2,0,0,AND,1,2,8.0398
8325,3,0,1,AND,1,0,6.50533
8325,4,0,1,AND,1,1,2.53609
8325,5,0,1,AND,1,2,1.42308
8325,6,0,2,AND,1,0,0.432752
8325,7,0,2,AND,1,1,0.106204
8325,8,0,2,AND,1,2,2.23334
8326,0,0,0,AND,1,0,6.01581
8326,1,0,0,AND,1,1,3.12815
8326,2,0,0,AND,1,2,9.35026
8326,3,0,1,AND,1,0,3.3372
8326,4,0,1,AND,1,1,2.53609
8326,5,0,1,AND,1,2,1.42308
8326,6,0,2,AND,1,0,6.95517
8326,7,0,2,AND,1,1,1.10324
8326,8,0,2,AND,1,2,2.21046
8327,0,0,0,AND,1,0,9.94171
8327,1,0,0,AND,1,1,3.00882
8327,2,0,0,AND,1,2,8.81283
8327,3,0,1,AND,1,0,1.648
8327,4,0,1,AND,1,1,0.159612
8327,5,0,1,AND,1,2,2.23609
8327,6,0,2,AND,1,0,8.96146
8327,7,0,2,AND,1,1,0.913419
8327,8,0,2,AND,1,2,9.01608
8328,0,0,0,AND,1,0,8.40175
8328,1,0,0,AND,1,1,2.87301
8328,2,0,0,AND,1,2,9.03867
8328,3,0,1,AND,1,0,6.60634
8328,4,0,1,AND,1,1,1.35807
8328,5,0,1,AND,1,2,2.6719
8328,6,0,2,AND,1,0,7.98425
8328,7,0,2,AND,1,1,1.67852
8328,8,0,2,AND,1,2,7.18955
8329,0,0,0,AND,1,0,8.40175
8329,1,0,0,AND,1,1,2.87301
8329,2,0,0,AND,1,2,9.03867
8329,3,0,1,AND,1,0,6.50533
8329,4,0,1,AND,1,1,2.53609
8329,5,0,1,AND,1,2,2.6719
8329,6,0,2,AND,1,0,7.98425
8329,7,0,2,AND,1,1,1.67852
8329,8,0,2,AND,1,2,9.59166
8330,0,0,0,AND,1,0,6.14002
8330,1,0,0,AND,1,1,1.91137
8330,2,0,0,AND,1,2,8.0398
8330,3,0,1,AND,1,0,6.50533
8330,4,0,1,AND,1,1,2.53609
8330,5,0,1,AND,1,2,1.42308
8330,6,0,2,AND,1,0,4.22437
8330,7,0,2,AND,1,1,1.10324
8330,8,0,2,AND,1,2,7.45994
8331,0,0,0,AND,1,0,1.70873
8331,1,0,0,AND,1,1,1.0651
8331,2,0,0,AND,1,2,9.20408
8331,3,0,1,AND,1,0,1.30619
8331,4,0,1,AND,1,1,1.1832
8331,5,0,1,AND,1,2,0.292367
8331,6,0,2,AND,1,0,9.14823
8331,7,0,2,AND,1,1,0.705893
8331,8,0,2,AND,1,2,8.7814
8332,0,0,0,AND,1,0,6.14002
8332,1,0,0,AND,1,1,1.91137
8332,2,0,0,AND,1,2,8.0398
8332,3,0,1,AND,1,0,6.50533
8332,4,0,1,AND,1,1,2.53609
8332,5,0,1,AND,1,2,1.42308
8332,6,0,2,AND,1,0,8.73745
8332,7,0,2,AND,1,1,1.78716
8332,8,0,2,AND,1,2,9.46287
8333,0,0,0,AND,1,0,8.40175
8333,1,0,0,AND,1,1,2.87301
8333,2,0,0,AND,1,2,9.03867
8333,3,0,1,AND,1,0,6.60634
8333,4,0,1,AND,1,1,2.52876
8333,5,0,1,AND,1,2,4.70443
8333,6,0,2,AND,1,0,0.666524
8333,7,0,2,AND,1,1,1.16123
8333,8,0,2,AND,1,2,9.30143
8334,0,0,0,AND,1,0,8.40175
8334,1,0,0,AND,1,1,2.87301
8334,2,0,0,AND,1,2,9.03867
8334,3,0,1,AND,1,0,9.19217
8334,4,0,1,AND,1,1,3.61034
8334,5,0,1,AND,1,2,3.3607
8334,6,0,2,AND,1,0,0.432752
8334,7,0,2,AND,1,1,1.12491
8334,8,0,2,AND,1,2,8.06574
8335,0,0,0,AND,1,0,6.14002
8335,1,0,0,AND,1,1,1.14933
8335,2,0,0,AND,1,2,9.89624
8335,3,0,1,AND,1,0,2.7665
8335,4,0,1,AND,1,1,2.41707
8335,5,0,1,AND,1,2,1.42308
8335,6,0,2,AND,1,0,0.432752
8335,7,0,2,AND,1,1,0.777612
8335,8,0,2,AND,1,2,7.32078
8336,0,0,0,AND,1,0,5.08957
8336,1,0,0,AND,1,1,1.65899
8336,2,0,0,AND,1,2,7.75475
8336,3,0,1,AND,1,0,2.59133
8336,4,0,1,AND,1,1,0.930815
8336,5,0,1,AND,1,2,3.32591
8336,6,0,2,AND,1,0,0.9476
8336,7,0,2,AND,1,1,1.78716
8336,8,0,2,AND,1,2,2.24708
8337,0,0,0,AND,1,0,6.14002
8337,1,0,0,AND,1,1,1.91137
8337,2,0,0,AND,1,2,8.0398
8337,3,0,1,AND,1,0,6.50533
8337,4,0,1,AND,1,1,2.53609
8337,5,0,1,AND,1,2,1.42308
8337,6,0,2,AND,1,0,0.432752
8337,7,0,2,AND,1,1,0.280465
8337,8,0,2,AND,1,2,5.85284
8338,0,0,0,AND,1,0,8.40175
8338,1,0,0,AND,1,1,2.87301
8338,2,0,0,AND,1,2,9.03867
8338,3,0,1,AND,1,0,6.60634
8338,4,0,1,AND,1,1,2.52876
8338,5,0,1,AND,1,2,1.42308
8338,6,0,2,AND,1,0,0.432752
8338,7,0,2,AND,1,1,0.777612
8338,8,0,2,AND,1,2,6.89444
8339,0,0,0,AND,1,0,8.40175
8339,1,0,0,AND,1,1,2.87301
8339,2,0,0,AND,1,2,9.03867
8339,3,0,1,AND,1,0,4.65041
8339,4,0,1,AND,1,1,1.35807
8339,5,0,1,AND,1,2,3.53435
8339,6,0,2,AND,1,0,0.432752
8339,7,0,2,AND,1,1,1.00314
8339,8,0,2,AND,1,2,3.78826
8340,0,0,0,AND,1,0,4.73281
8340,1,0,0,AND,1,1,2.63253
8340,2,0,0,AND,1,2,7.86432
8340,3,0,1,AND,1,0,8.75423
8340,4,0,1,AND,1,1,3.29478
8340,5,0,1,AND,1,2,3.53435
8340,6,0,2,AND,1,0,2.49062
8340,7,0,2,AND,1,1,0.509964
8340,8,0,2,AND,1,2,1.02695
8341,0,0,0,AND,1,0,8.40175
8341,1,0,0,AND,1,1,2.87301
8341,2,0,0,AND,1,2,9.03867
8341,3,0,1,AND,1,0,6.60634
8341,4,0,1,AND,1,1,2.52876
8341,5,0,1,AND,1,2,2.80801
8341,6,0,2,AND,1,0,9.97528
8341,7,0,2,AND,1,1,0.288705
8341,8,0,2,AND,1,2,3.38664
8342,0,0,0,AND,1,0,6.14002
8342,1,0,0,AND,1,1,1.91137
8342,2,0,0,AND,1,2,8.0398
8342,3,0,1,AND,1,0,6.50533
8342,4,0,1,AND,1,1,2.53609
8342,5,0,1,AND,1,2,1.42308
8342,6,0,2,AND,1,0,9.05362
8342,7,0,2,AND,1,1,0.217292
8342,8,0,2,AND,1,2,7.76025
8343,0,0,0,AND,1,0,2.83151
8343,1,0,0,AND,1,1,2.47871
8343,2,0,0,AND,1,2,9.42961
8343,3,0,1,AND,1,0,6.50533
8343,4,0,1,AND,1,1,3.29478
8343,5,0,1,AND,1,2,1.6126
8343,6,0,2,AND,1,0,8.05475
8343,7,0,2,AND,1,1,0.509964
8343,8,0,2,AND,1,2,4.03821
8344,0,0,0,AND,1,0,6.14002
8344,1,0,0,AND,1,1,1.91137
8344,2,0,0,AND,1,2,8.0398
8344,3,0,1,AND,1,0,6.50533
8344,4,0,1,AND,1,1,2.53609
8344,5,0,1,AND,1,2,2.6719
8344,6,0,2,AND,1,0,7.98425
8344,7,0,2,AND,1,1,0.288705
8344,8,0,2,AND,1,2,6.31642
8345,0,0,0,AND,1,0,8.40175
8345,1,0,0,AND,1,1,2.87301
8345,2,0,0,AND,1,2,9.03867
8345,3,0,1,AND,1,0,6.60634
8345,4,0,1,AND,1,1,2.52876
8345,5,0,1,AND,1,2,3.3607
8345,6,0,2,AND,1,0,9.05362
8345,7,0,2,AND,1,1,1.87872
8345,8,0,2,AND,1,2,5.10605
8346,0,0,0,AND,1,0,8.40175
8346,1,0,0,AND,1,1,2.87301
8346,2,0,0,AND,1,2,9.03867
8346,3,0,1,AND,1,0,6.60634
8346,4,0,1,AND,1,1,1.35807
8346,5,0,1,AND,1,2,2.6719
8346,6,0,2,AND,1,0,7.98425
8346,7,0,2,AND,1,1,1.54118
8346,8,0,2,AND,1,2,1.40233
8347,0,0,0,AND,1,0,8.40175
8347,1,0,0,AND,1,1,2.87301
8347,2,0,0,AND,1,2,9.03867
8347,3,0,1,AND,1,0,6.60634
8347,4,0,1,AND,1,1,1.35807
8347,5,0,1,AND,1,2,2.6719
8347,6,0,2,AND,1,0,7.98425
8347,7,0,2,AND,1,1,1.87872
8347,8,0,2,AND,1,2,5.66454
8348,0,0,0,AND,1,0,9.94171
8348,1,0,0,AND,1,1,3.00882
8348,2,0,0,AND,1,2,8.81283
8348,3,0,1,AND,1,0,4.41847
8348,4,0,1,AND,1,1,0.446486
8348,5,0,1,AND,1,2,1.2711
8348,6,0,2,AND,1,0,2.86996
8348,7,0,2,AND,1,1,1.87872
8348,8,0,2,AND,1,2,0.261238
8349,0,0,0,AND,1,0,6.14002
8349,1,0,0,AND,1,1,1.91137
8349,2,0,0,AND,1,2,8.0398
8349,3,0,1,AND,1,0,6.41224
8349,4,0,1,AND,1,1,1.20731
8349,5,0,1,AND,1,2,1.2711
8349,6,0,2,AND,1,0,2.86996
8349,7,0,2,AND,1,1,0.773949
8349,8,0,2,AND,1,2,3.94299
8350,0,0,0,AND,1,0,8.40175
8350,1,0,0,AND,1,1,2.87301
8350,2,0,0,AND,1,2,9.03867
8350,3,0,1,AND,1,0,9.19217
8350,4,0,1,AND,1,1,3.61034
8350,5,0,1,AND,1,2,1.6126
8350,6,0,2,AND,1,0,9.1757
8350,7,0,2,AND,1,1,0.16419
8350,8,0,2,AND,1,2,2.71218
8351,0,0,0,AND,1,0,6.14002
8351,1,0,0,AND,1,1,1.91137
8351,2,0,0,AND,1,2,7.86432
8351,3,0,1,AND,1,0,8.75423
8351,4,0,1,AND,1,1,0.407422
8351,5,0,1,AND,1,2,1.6126
8351,6,0,2,AND,1,0,1.75695
8351,7,0,2,AND,1,1,0.506912
8351,8,0,2,AND,1,2,4.29029
8352,0,0,0,AND,1,0,6.14002
8352,1,0,0,AND,1,1,1.91137
8352,2,0,0,AND,1,2,8.0398
8352,3,0,1,AND,1,0,6.50533
8352,4,0,1,AND,1,1,2.53609
8352,5,0,1,AND,1,2,1.42308
8352,6,0,2,AND,1,0,0.432752
8352,7,0,2,AND,1,1,0.0366222
8352,8,0,2,AND,1,2,4.49202
8353,0,0,0,AND,1,0,6.14002
8353,1,0,0,AND,1,1,1.91137
8353,2,0,0,AND,1,2,8.0398
8353,3,0,1,AND,1,0,6.50533
8353,4,0,1,AND,1,1,2.53609
8353,5,0,1,AND,1,2,1.42308
8353,6,0,2,AND,1,0,0.432752
8353,7,0,2,AND,1,1,0.0366222
8353,8,0,2,AND,1,2,4.47066
8354,0,0,0,AND,1,0,8.40175
8354,1,0,0,AND,1,1,2.87301
8354,2,0,0,AND,1,2,9.03867
8354,3,0,1,AND,1,0,6.60634
8354,4,0,1,AND,1,1,3.61095
8354,5,0,1,AND,1,2,1.42308
8354,6,0,2,AND,1,0,7.98425
8354,7,0,2,AND,1,1,0.280465
8354,8,0,2,AND,1,2,9.20927
8355,0,0,0,AND,1,0,2.80984
8355,1,0,0,AND,1,1,3.48582
8355,2,0,0,AND,1,2,7.9107
8355,3,0,1,AND,1,0,0.969573
8355,4,0,1,AND,1,1,1.11515
8355,5,0,1,AND,1,2,2.8254
8355,6,0,2,AND,1,0,1.62297
8355,7,0,2,AND,1,1,0.968657
