Controller,Rule,Input Variable 1,Input Set 1,Modifier,Input Variable 2,Input Set 2,Output Value
77,4,0,1,AND,1,1,0.456862
77,5,0,1,AND,1,2,4.64156
77,6,0,2,AND,1,0,1.83111
77,7,0,2,AND,1,1,0.702536
77,8,0,2,AND,1,2,6.84622
78,0,0,0,AND,1,0,7.528
78,1,0,0,AND,1,1,3.11655
78,2,0,0,AND,1,2,7.98395
78,3,0,1,AND,1,0,5.48906
78,4,0,1,AND,1,1,0.456862
78,5,0,1,AND,1,2,4.64156
78,6,0,2,AND,1,0,6.74215
78,7,0,2,AND,1,1,0.702536
78,8,0,2,AND,1,2,8.61415
79,0,0,0,AND,1,0,7.528
79,1,0,0,AND,1,1,3.11655
79,2,0,0,AND,1,2,7.98395
79,3,0,1,AND,1,0,5.46098
79,4,0,1,AND,1,1,0.456862
79,5,0,1,AND,1,2,4.64156
79,6,0,2,AND,1,0,6.74215
79,7,0,2,AND,1,1,0.0369274
79,8,0,2,AND,1,2,2.33283
80,0,0,0,AND,1,0,7.528
80,1,0,0,AND,1,1,3.11655
80,2,0,0,AND,1,2,7.98395
80,3,0,1,AND,1,0,5.48906
80,4,0,1,AND,1,1,0.456862
80,5,0,1,AND,1,2,4.64156
80,6,0,2,AND,1,0,1.83111
80,7,0,2,AND,1,1,0.0369274
80,8,0,2,AND,1,2,0.794092
81,0,0,0,AND,1,0,7.528
81,1,0,0,AND,1,1,3.11655
81,2,0,0,AND,1,2,7.98395
81,3,0,1,AND,1,0,5.48906
81,4,0,1,AND,1,1,0.456862
81,5,0,1,AND,1,2,4.64156
81,6,0,2,AND,1,0,1.83111
81,7,0,2,AND,1,1,0.0369274
81,8,0,2,AND,1,2,8.49544
82,0,0,0,AND,1,0,3.43608
82,1,0,0,AND,1,1,4.25733
82,2,0,0,AND,1,2,7.98395
82,3,0,1,AND,1,0,5.48906
82,4,0,1,AND,1,1,0.456862
82,5,0,1,AND,1,2,2.86172
82,6,0,2,AND,1,0,1.83111
82,7,0,2,AND,1,1,0.614338
82,8,0,2,AND,1,2,9.33287
83,0,0,0,AND,1,0,7.528
83,1,0,0,AND,1,1,3.11655
83,2,0,0,AND,1,2,4.67666
83,3,0,1,AND,1,0,0.629597
83,4,0,1,AND,1,1,0.456862
83,5,0,1,AND,1,2,4.64156
83,6,0,2,AND,1,0,1.83111
83,7,0,2,AND,1,1,0.702536
83,8,0,2,AND,1,2,1.52409
84,0,0,0,AND,1,0,7.528
84,1,0,0,AND,1,1,3.11655
84,2,0,0,AND,1,2,5.88702
84,3,0,1,AND,1,0,5.46098
84,4,0,1,AND,1,1,5.2028
84,5,0,1,AND,1,2,2.86172
84,6,0,2,AND,1,0,6.74215
84,7,0,2,AND,1,1,0.702536
84,8,0,2,AND,1,2,6.56789
85,0,0,0,AND,1,0,7.528
85,1,0,0,AND,1,1,3.11655
85,2,0,0,AND,1,2,7.98395
85,3,0,1,AND,1,0,5.48906
85,4,0,1,AND,1,1,0.456862
85,5,0,1,AND,1,2,4.64156
85,6,0,2,AND,1,0,1.83111
85,7,0,2,AND,1,1,0.614338
85,8,0,2,AND,1,2,7.44377
86,0,0,0,AND,1,0,3.43608
86,1,0,0,AND,1,1,4.25733
86,2,0,0,AND,1,2,7.34367
86,3,0,1,AND,1,0,0.629597
86,4,0,1,AND,1,1,0.456862
86,5,0,1,AND,1,2,4.64156
86,6,0,2,AND,1,0,1.83111
86,7,0,2,AND,1,1,0.702536
86,8,0,2,AND,1,2,9.78851
87,0,0,0,AND,1,0,7.528
87,1,0,0,AND,1,1,3.11655
87,2,0,0,AND,1,2,7.98395
87,3,0,1,AND,1,0,5.48906
87,4,0,1,AND,1,1,0.456862
87,5,0,1,AND,1,2,5.52934
87,6,0,2,AND,1,0,2.28309
87,7,0,2,AND,1,1,0.702536
87,8,0,2,AND,1,2,4.71358
88,0,0,0,AND,1,0,7.528
88,1,0,0,AND,1,1,3.11655
88,2,0,0,AND,1,2,5.88702
88,3,0,1,AND,1,0,5.46098
88,4,0,1,AND,1,1,5.2028
88,5,0,1,AND,1,2,0.753197
88,6,0,2,AND,1,0,2.00293
88,7,0,2,AND,1,1,0.702536
88,8,0,2,AND,1,2,9.54955
89,0,0,0,AND,1,0,1.09622
89,1,0,0,AND,1,1,3.11655
89,2,0,0,AND,1,2,7.98395
89,3,0,1,AND,1,0,5.48906
89,4,0,1,AND,1,1,0.456862
89,5,0,1,AND,1,2,4.64156
89,6,0,2,AND,1,0,2.00293
89,7,0,2,AND,1,1,0.702536
89,8,0,2,AND,1,2,9.27549
90,0,0,0,AND,1,0,3.43608
90,1,0,0,AND,1,1,4.25733
90,2,0,0,AND,1,2,7.34367
90,3,0,1,AND,1,0,0.629597
90,4,0,1,AND,1,1,0.456862
90,5,0,1,AND,1,2,0.753197
90,6,0,2,AND,1,0,2.00293
90,7,0,2,AND,1,1,0.702536
90,8,0,2,AND,1,2,3.08817
91,0,0,0,AND,1,0,3.88104
91,1,0,0,AND,1,1,9.18088
91,2,0,0,AND,1,2,4.02936
91,3,0,1,AND,1,0,3.17301
91,4,0,1,AND,1,1,5.2028
91,5,0,1,AND,1,2,0.753197
91,6,0,2,AND,1,0,2.00293
91,7,0,2,AND,1,1,0.495926
91,8,0,2,AND,1,2,3.60057
92,0,0,0,AND,1,0,3.43608
92,1,0,0,AND,1,1,4.25733
92,2,0,0,AND,1,2,7.34367
92,3,0,1,AND,1,0,4.69771
92,4,0,1,AND,1,1,0.456862
92,5,0,1,AND,1,2,4.64156
92,6,0,2,AND,1,0,2.00293
92,7,0,2,AND,1,1,0.495926
92,8,0,2,AND,1,2,6.89779
93,0,0,0,AND,1,0,1.09622
93,1,0,0,AND,1,1,3.4727
93,2,0,0,AND,1,2,7.98395
93,3,0,1,AND,1,0,5.46098
93,4,0,1,AND,1,1,4.81643
93,5,0,1,AND,1,2,0.753197
93,6,0,2,AND,1,0,6.89138
93,7,0,2,AND,1,1,0.614338
93,8,0,2,AND,1,2,6.30787
94,0,0,0,AND,1,0,3.88104
94,1,0,0,AND,1,1,4.25733
94,2,0,0,AND,1,2,7.34367
94,3,0,1,AND,1,0,0.629597
94,4,0,1,AND,1,1,0.581378
94,5,0,1,AND,1,2,1.47252
94,6,0,2,AND,1,0,1.83111
94,7,0,2,AND,1,1,0.614338
94,8,0,2,AND,1,2,7.52312
95,0,0,0,AND,1,0,7.528
95,1,0,0,AND,1,1,3.11655
95,2,0,0,AND,1,2,7.98395
95,3,0,1,AND,1,0,5.48906
95,4,0,1,AND,1,1,0.456862
95,5,0,1,AND,1,2,4.64156
95,6,0,2,AND,1,0,1.11332
95,7,0,2,AND,1,1,0.614338
95,8,0,2,AND,1,2,3.90484
96,0,0,0,AND,1,0,7.528
96,1,0,0,AND,1,1,3.11655
96,2,0,0,AND,1,2,7.98395
96,3,0,1,AND,1,0,5.48906
96,4,0,1,AND,1,1,1.97577
96,5,0,1,AND,1,2,1.23325
96,6,0,2,AND,1,0,6.89138
96,7,0,2,AND,1,1,0.11597
96,8,0,2,AND,1,2,4.64522
97,0,0,0,AND,1,0,7.528
97,1,0,0,AND,1,1,3.11655
97,2,0,0,AND,1,2,7.98395
97,3,0,1,AND,1,0,5.48906
97,4,0,1,AND,1,1,4.81643
97,5,0,1,AND,1,2,0.753197
97,6,0,2,AND,1,0,6.89138
97,7,0,2,AND,1,1,0.614338
97,8,0,2,AND,1,2,1.22623
98,0,0,0,AND,1,0,7.528
98,1,0,0,AND,1,1,3.11655
98,2,0,0,AND,1,2,7.98395
98,3,0,1,AND,1,0,5.48906
98,4,0,1,AND,1,1,0.456862
98,5,0,1,AND,1,2,2.86172
98,6,0,2,AND,1,0,6.74215
98,7,0,2,AND,1,1,0.711081
98,8,0,2,AND,1,2,5.50981
99,0,0,0,AND,1,0,7.528
99,1,0,0,AND,1,1,3.11655
99,2,0,0,AND,1,2,7.98395
99,3,0,1,AND,1,0,5.48906
99,4,0,1,AND,1,1,0.456862
99,5,0,1,AND,1,2,4.64156
99,6,0,2,AND,1,0,1.83111
99,7,0,2,AND,1,1,0.702536
99,8,0,2,AND,1,2,2.12287
